Carreira,Nome da Microzona,Sentido,N.º Ordem,Código Paragem,Paragens  - Nome,Localização,Destino
720,Alcântara Mar,D,2,04001,Alcântara - Av. 24 Julho,Av. 24 Julho,Picheleira
720,Pç. Armada,D,3,10203,Av. Infante Santo,Av. Infante Santo,Picheleira
720,Pç. Armada,D,4,10205,Cova Moura,Av. Infante Santo,Picheleira
720,Infante Santo,D,5,10101,Av. Inf. Santo (Gasómetro),Av. Infante Santo,Picheleira
720,Infante Santo,D,6,10103,Av. Inf. Santo / R. Santana à Lapa,Av. Infante Santo,Picheleira
720,Estrela,D,7,08101,Estrela,Av. Infante Santo,Picheleira
720,Estrela,D,8,08103,Jardim Estrela,R. S. Jorge,Picheleira
720,Rato,D,9,06801,Av. Pedro Álvares Cabral,Av. Pedro Álvares Cabral,Picheleira
720,Rato,D,10,06805,Rato,Lg. Rato,Picheleira
720,Rato,D,11,06809,R. Braamcamp,R. Braamcamp,Picheleira
720,Marquês Pombal,D,12,01207,Mq. Pombal - R. Braamcamp,R. Braamcamp,Picheleira
720,Marquês Pombal,D,13,01201,Mq. Pombal - Av. Duque Loulé,Av. Duque Loulé,Picheleira
720,Conde Redondo,D,14,06601,Av. Duque Loulé,Av. Duque Loulé,Picheleira
720,Picoas,D,15,01709,Pç. José Fontana,Pç. José Fontana,Picheleira
720,Estefânia,D,16,06506,Estefânia - Av. Casal Ribeiro,Av. Casal Ribeiro,Picheleira
720,Estefânia,D,17,06502,Estefânia,R. D. Estefânia,Picheleira
720,Arco Cego,D,18,11102,Arco Cego,R. D. Estefânia,Picheleira
720,Arco Cego,D,19,11108,Av. Rovisco Pais,Av. Rovisco Pais,Picheleira
720,Alameda,D,20,00406,Av. Manuel Maia,Al. D. Afonso Henriques,Picheleira
720,Alameda,D,21,00414,Alameda D. A. Henriques,Al. D. Afonso Henriques,Picheleira
720,Alameda,D,22,00411,Pç. João Rio,Av. Almirante Reis,Picheleira
720,Areeiro,D,23,00312,Areeiro - Av. Afonso Costa,Av. Afonso Costa,Picheleira
720,Olaias,D,24,09008,Casal Vistoso,Av. Afonso Costa,Picheleira
720,Olaias,D,25,09006,Olaias - Av. Afonso Costa,Av. Afonso Costa,Picheleira
720,Picheleira,D,26,08904,Cç. Picheleira,Cç. Picheleira,Picheleira
720,Picheleira,D,27,08906,R. Capitão Roby,Cç. Picheleira,Picheleira
720,Picheleira,D,28,08907,Picheleira - R. Dr. Faria Vasconcelos,R. Faria Vasconcelos,Picheleira
722,Av. João XXI,A,1,06403,Pç. Londres,Pç. Londres,Portela
722,Av. João XXI,A,2,00304,Av. João XXI / Pç. Londres,Av. João XXI,Portela
722,Areeiro,A,3,00302,Areeiro,Av. João XXI,Portela
722,Areeiro,A,4,00317,Areeiro - Av. Alm. Gago Coutinho,Av. Almirante Gago Coutinho,Portela
722,Areeiro,A,5,00313,Av. Alm. Gago Coutinho,Av. Almirante Gago Coutinho,Portela
722,Gago Coutinho - E.U.A.,A,6,07305,Av. Alm. Gago Coutinho / Av. EUA,Av. Almirante Gago Coutinho,Portela
722,Gago Coutinho - E.U.A.,A,7,07307,Qta. Sto. António,Av. Almirante Gago Coutinho,Portela
722,Av. Rodrigo da Cunha,A,8,07401,Av. Alm. Gago Coutinho / Av. D. Rodrigo Cunha,Av. Almirante Gago Coutinho,Portela
722,Av. Rodrigo da Cunha,A,9,07507,Qta. Narigão,Av. Almirante Gago Coutinho,Portela
722,Rot. Aeroporto,A,10,07511,Pç. Aeroporto,Av. Almirante Gago Coutinho,Portela
722,Aeroporto,A,11,07601,Aeroporto,Av. Comunidades Portuguesas,Portela
722,Aeroporto,A,12,07603,Av. Berlim (Aeroporto),Av. Berlim,Portela
722,Encarnação,A,13,12201,Encarnação (Bombeiros),Al. Encarnação,Portela
722,Encarnação,A,14,12203,Encarnação,Al. Encarnação,Portela
722,Encarnação,A,15,12205,Igreja Encarnação,Al. Encarnação,Portela
722,Encarnação,A,16,12208,R. Lojistas,R. Lojistas,Portela
722,Encarnação,A,17,12311,Pç. Norte (Mercado),R. Lojistas,Portela
722,Olivais Norte,A,18,12306,R. Alf. Barrilaro Ruas,R. Barrilaro Ruas,Portela
722,Olivais Norte,A,19,12308,R. Capitão-Ten. Oliveira Carmo,R. Barrilaro Ruas,Portela
722,Olivais Norte,A,20,12301,Olivais Norte,R. Furriel João Nunes Redondo,Portela
722,Portela,A,21,12622,R. Cons. Teles Vasconcelos,R. Cons. Teles Vasconcelos,Portela
722,Portela,A,22,12624,Portela - Lg. Bombeiros Voluntários,R. Brasil,Portela
722,Portela,A,23,12625,C. Comercial Portela,Av. Descobrimentos,Portela
722,Portela,A,24,12617,Portela - R. Escritores,R. Escritores,Portela
722,Portela,D,1,12617,Portela - R. Escritores,R. Escritores,Pç. Londres
722,Portela,D,2,12627,Portela - Av. República,Av. República,Pç. Londres
722,Portela,D,3,12610,C. Comercial Portela,"Av. República, Loures",Pç. Londres
722,Portela,D,4,12613,Portela - Av. Descobrimentos,Av. Descobrimentos,Pç. Londres
722,Portela,D,5,12615,C. Comercial Portela,Av. Descobrimentos,Pç. Londres
722,Portela,D,6,12623,Portela - Lg. Bombeiros Voluntários,R. Brasil,Pç. Londres
722,Portela,D,7,12621,R. Cons. Teles Vasconcelos,R. Cons. Teles Vasconcelos,Pç. Londres
722,Olivais Norte,D,8,12302,Olivais Norte,R. Furriel João Nunes Redondo,Pç. Londres
722,Olivais Norte,D,9,12307,R. Capitão-Ten. Oliveira Carmo,R. Barrilaro Ruas,Pç. Londres
722,Olivais Norte,D,10,12305,R. Alf. Barrilaro Ruas,R. Barrilaro Ruas,Pç. Londres
722,Encarnação,D,11,12312,Pç. Norte (Mercado),R. Lojistas,Pç. Londres
722,Encarnação,D,12,12206,Igreja Encarnação,Al. Encarnação,Pç. Londres
722,Encarnação,D,13,12204,Encarnação,Al. Encarnação,Pç. Londres
722,Encarnação,D,14,12202,Encarnação (Bombeiros),Av. Berlim,Pç. Londres
722,Aeroporto,D,15,07604,Av. Berlim (Aeroporto),Av. Berlim,Pç. Londres
722,Aeroporto,D,16,07602,Aeroporto,Aeroporto,Pç. Londres
722,Rot. Aeroporto,D,17,07514,Pç. Aeroporto,Av. Almirante Gago Coutinho,Pç. Londres
722,Av. Rodrigo da Cunha,D,18,07512,Qta. Narigão,Av. Almirante Gago Coutinho,Pç. Londres
722,Av. Rodrigo da Cunha,D,19,07413,Av. Alm. Gago Coutinho / Av. D. Rodrigo Cunha,Av. Almirante Gago Coutinho,Pç. Londres
722,Gago Coutinho - E.U.A.,D,20,07304,Qta. Sto. António,Av. Almirante Gago Coutinho,Pç. Londres
722,Gago Coutinho - E.U.A.,D,21,07308,Av. Alm. Gago Coutinho / Av. EUA,Av. Almirante Gago Coutinho,Pç. Londres
722,Areeiro,D,22,00310,Av. Alm. Gago Coutinho,Av. Almirante Gago Coutinho,Pç. Londres
722,Areeiro,D,23,00308,Areeiro - Av. Alm. Gago Coutinho,Av. Almirante Gago Coutinho,Pç. Londres
722,Areeiro,D,24,00319,Areeiro,Av. João XXI,Pç. Londres
722,Av. João XXI,D,25,00305,Av. João XXI / Pç. Londres,Av. João XXI,Pç. Londres
722,Av. João XXI,D,26,06403,Pç. Londres,Pç. Londres,Pç. Londres
723,Campo Mártires Pátria,A,1,09209,Desterro,R. Saco,Algés
723,Campo Mártires Pátria,A,2,09203,Campo Mártires Pátria,C. Mártires Pátria (Via Central),Algés
723,Campo Mártires Pátria,A,3,09205,Hosp. Sto. António Capuchos,Al. Sto António Capuchos,Algés
723,Conde Redondo,A,4,06603,R. Bernardim Ribeiro,R. Luciano Cordeiro,Algés
723,Conde Redondo,A,5,06605,R. Luciano Cordeiro,R. Luciano Cordeiro,Algés
723,Marquês Pombal,A,6,01202,Mq. Pombal - Av. Duque Loulé,Av. Duque Loulé,Algés
723,Marquês Pombal,A,7,01209,Mq. Pombal - R. Joaquim A. Aguiar,R. Joaquim António Aguiar,Algés
723,Amoreiras,A,8,01223,R. Joaquim António Aguiar,R. Joaquim António Aguiar,Algés
723,Amoreiras,A,9,08501,Amoreiras,Av. Eng. Duarte Pacheco,Algés
723,Duarte Pacheco,A,10,08607,Viaduto Duarte Pacheco,Av. Eng. Duarte Pacheco,Algés
723,Monsanto,A,11,08702,Cruz Oliveiras,Cruz Oliveiras,Algés
723,Montes Claros,A,12,21301,Alto Moinhos,Estrada Penedo,Algés
723,Montes Claros,A,13,21303,Montes Claros,Estrada Penedo,Algés
723,Ajuda,A,14,12927,Av. Universidade Técnica (UTL),Av. Universidade Técnica,Algés
723,Ajuda,A,15,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,Algés
723,Ajuda,A,16,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Algés
723,Ajuda,A,17,12907,Estr. Marcos,Estrada Penedo,Algés
723,Ajuda,A,18,12906,Caramão (Ajuda),Estrada Queluz,Algés
723,Ajuda,A,19,12922,CIF,Av. Bombeiros,Algés
723,Av. Descobertas,A,20,12415,Restelo (Torres),Av. Dr. Mário Moutinho,Algés
723,Caselas,A,21,10402,Fonte Caselas,R. Sam Levy,Algés
723,Caselas,A,22,10404,Caselas,Lg. Igreja,Algés
723,Av. Descobertas,A,23,12401,R. Gregório Lopes,Av. Descobertas,Algés
723,Av. Descobertas,A,24,12407,Restelo - Av. Descobertas,Av. Descobertas,Algés
723,Alto do Duque,A,25,09705,R. D. Constantino Bragança,Av. Descobertas,Algés
723,Alto do Duque,A,26,09711,Av. D. Vasco Gama,Av. Restelo,Algés
723,Alto do Duque,A,27,09717,R. S. Francisco Xavier,R. Duarte Pacheco Pereira,Algés
723,Pedrouços,A,28,13211,Inst. Altos Estudos Militares,R. Duarte Pacheco Pereira,Algés
723,Algés,A,29,04208,R. Damião Góis,R. Pedrouços,Algés
723,Algés,A,30,04206,Algés,Interface Algés (P. D. Manuel I),Algés
723,Algés,D,1,04206,Algés,Interface Algés (P. D. Manuel I),Desterro
723,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,Desterro
723,Pedrouços,D,3,13212,Inst. Altos Estudos Militares,R. Duarte Pacheco Pereira,Desterro
723,Alto do Duque,D,4,09716,R. S. Francisco Xavier,R. Duarte Pacheco Pereira,Desterro
723,Alto do Duque,D,5,09712,Av. D. Vasco Gama,Av. Restelo,Desterro
723,Alto do Duque,D,6,09706,R. D. Constantino Bragança,Av. Descobertas,Desterro
723,Av. Descobertas,D,7,12404,Restelo - Av. Descobertas,Av. Descobertas,Desterro
723,Av. Descobertas,D,8,12402,R. Gregório Lopes,Av. Descobertas,Desterro
723,Caselas,D,9,10402,Fonte Caselas,R. Sam Levy,Desterro
723,Caselas,D,10,10404,Caselas,Lg. Igreja,Desterro
723,Caselas,D,11,10406,Estr. Queluz,Av. Descobertas,Desterro
723,Ajuda,D,12,12905,Caramão (Ajuda),Estrada Queluz,Desterro
723,Ajuda,D,13,12416,Estr. Pedro Teixeira,Estrada Queluz,Desterro
723,Ajuda,D,14,12910,B.º Ajuda (Escola),Estrada Queluz,Desterro
723,Ajuda,D,15,12923,B.º 2 Maio,R. Prof. Cid. Santos,Desterro
723,Ajuda,D,16,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,Desterro
723,Ajuda,D,17,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Desterro
723,Montes Claros,D,18,21304,Montes Claros,Estrada Penedo,Desterro
723,Montes Claros,D,19,21302,Alto Moinhos,Estrada Penedo,Desterro
723,Montes Claros,D,20,08714,Cruz Oliveiras,Cruz Oliveiras,Desterro
723,Montes Claros,D,21,21308,Estr. Alvito / Al. Keil Amaral,Estrada Montes Claros,Desterro
723,Montes Claros,D,22,21309,Pq. Infantil Alvito,Estrada Alvito,Desterro
723,Montes Claros,D,23,21310,Estr. Pimenteira (Casa dos Animais),Estrada Pimenteira,Desterro
723,Duarte Pacheco,D,24,08608,Viaduto Duarte Pacheco,Av. Eng. Duarte Pacheco,Desterro
723,Amoreiras,D,25,08502,Amoreiras,Av. Eng. Duarte Pacheco,Desterro
723,Amoreiras,D,26,01224,R. Joaquim António Aguiar,R. Joaquim António Aguiar,Desterro
723,Marquês Pombal,D,27,01212,Marquês Pombal,Pç. Marquês Pombal,Desterro
723,Marquês Pombal,D,28,01201,Mq. Pombal - Av. Duque Loulé,Av. Duque Loulé,Desterro
723,Conde Redondo,D,29,06606,R. Luciano Cordeiro,R. Luciano Cordeiro,Desterro
723,Conde Redondo,D,30,06604,R. Bernardim Ribeiro,R. Luciano Cordeiro,Desterro
723,Campo Mártires Pátria,D,31,09206,Hosp. Sto. António Capuchos,Al. Sto António Capuchos,Desterro
723,Campo Mártires Pátria,D,32,09214,Campo Mártires Pátria,Lg. Mastro,Desterro
723,Campo Mártires Pátria,D,33,09209,Desterro,R. Saco,Desterro
723,Campo Mártires Pátria,A,1,09209,Desterro,R. Saco,Algés
723,Campo Mártires Pátria,A,2,09203,Campo Mártires Pátria,C. Mártires Pátria (Via Central),Algés
723,Campo Mártires Pátria,A,3,09205,Hosp. Sto. António Capuchos,Al. Sto António Capuchos,Algés
723,Conde Redondo,A,4,06603,R. Bernardim Ribeiro,R. Luciano Cordeiro,Algés
723,Conde Redondo,A,5,06605,R. Luciano Cordeiro,R. Luciano Cordeiro,Algés
723,Marquês Pombal,A,6,01202,Mq. Pombal - Av. Duque Loulé,Av. Duque Loulé,Algés
723,Marquês Pombal,A,7,01209,Mq. Pombal - R. Joaquim A. Aguiar,R. Joaquim António Aguiar,Algés
723,Amoreiras,A,8,01223,R. Joaquim António Aguiar,R. Joaquim António Aguiar,Algés
723,Amoreiras,A,9,08501,Amoreiras,Av. Eng. Duarte Pacheco,Algés
723,Duarte Pacheco,A,10,08607,Viaduto Duarte Pacheco,Av. Eng. Duarte Pacheco,Algés
723,Monsanto,A,11,08702,Cruz Oliveiras,Cruz Oliveiras,Algés
723,Montes Claros,A,12,21301,Alto Moinhos,Estrada Penedo,Algés
723,Montes Claros,A,13,21303,Montes Claros,Estrada Penedo,Algés
723,Ajuda,A,14,12907,Estr. Marcos,Estrada Penedo,Algés
723,Ajuda,A,15,12906,Caramão (Ajuda),Estrada Queluz,Algés
723,Ajuda,A,16,12922,CIF,Av. Bombeiros,Algés
723,Av. Descobertas,A,17,12415,Restelo (Torres),Av. Dr. Mário Moutinho,Algés
723,Caselas,A,18,10402,Fonte Caselas,R. Sam Levy,Algés
723,Caselas,A,19,10404,Caselas,Lg. Igreja,Algés
723,Av. Descobertas,A,20,12401,R. Gregório Lopes,Av. Descobertas,Algés
723,Av. Descobertas,A,21,12407,Restelo - Av. Descobertas,Av. Descobertas,Algés
723,Alto do Duque,A,22,09705,R. D. Constantino Bragança,Av. Descobertas,Algés
723,Alto do Duque,A,23,09711,Av. D. Vasco Gama,Av. Restelo,Algés
723,Alto do Duque,A,24,09717,R. S. Francisco Xavier,R. Duarte Pacheco Pereira,Algés
723,Pedrouços,A,25,13211,Inst. Altos Estudos Militares,R. Duarte Pacheco Pereira,Algés
723,Algés,A,26,04208,R. Damião Góis,R. Pedrouços,Algés
723,Algés,A,27,04206,Algés,Interface Algés (P. D. Manuel I),Algés
723,Algés,D,1,04206,Algés,Interface Algés (P. D. Manuel I),Desterro
723,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,Desterro
723,Pedrouços,D,3,13212,Inst. Altos Estudos Militares,R. Duarte Pacheco Pereira,Desterro
723,Alto do Duque,D,4,09716,R. S. Francisco Xavier,R. Duarte Pacheco Pereira,Desterro
723,Alto do Duque,D,5,09712,Av. D. Vasco Gama,Av. Restelo,Desterro
723,Alto do Duque,D,6,09706,R. D. Constantino Bragança,Av. Descobertas,Desterro
723,Av. Descobertas,D,7,12404,Restelo - Av. Descobertas,Av. Descobertas,Desterro
723,Av. Descobertas,D,8,12402,R. Gregório Lopes,Av. Descobertas,Desterro
723,Caselas,D,9,10402,Fonte Caselas,R. Sam Levy,Desterro
723,Caselas,D,10,10404,Caselas,Lg. Igreja,Desterro
723,Caselas,D,11,10406,Estr. Queluz,Av. Descobertas,Desterro
723,Ajuda,D,12,12905,Caramão (Ajuda),Estrada Queluz,Desterro
723,Ajuda,D,13,12416,Estr. Pedro Teixeira,Estrada Queluz,Desterro
723,Ajuda,D,14,12910,B.º Ajuda (Escola),Estrada Queluz,Desterro
723,Ajuda,D,15,12908,Pólo Universitário Ajuda - Estr. Marcos,Estrada Marcos,Desterro
723,Montes Claros,D,16,21304,Montes Claros,Estrada Penedo,Desterro
723,Montes Claros,D,17,21302,Alto Moinhos,Estrada Penedo,Desterro
723,Montes Claros,D,18,08714,Cruz Oliveiras,Cruz Oliveiras,Desterro
723,Montes Claros,D,19,21308,Estr. Alvito / Al. Keil Amaral,Estrada Montes Claros,Desterro
723,Montes Claros,D,20,21309,Pq. Infantil Alvito,Estrada Alvito,Desterro
723,Montes Claros,D,21,21310,Estr. Pimenteira (Casa dos Animais),Estrada Pimenteira,Desterro
723,Duarte Pacheco,D,22,08608,Viaduto Duarte Pacheco,Av. Eng. Duarte Pacheco,Desterro
723,Amoreiras,D,23,08502,Amoreiras,Av. Eng. Duarte Pacheco,Desterro
723,Amoreiras,D,24,01224,R. Joaquim António Aguiar,R. Joaquim António Aguiar,Desterro
723,Marquês Pombal,D,25,01212,Marquês Pombal,Pç. Marquês Pombal,Desterro
723,Marquês Pombal,D,26,01201,Mq. Pombal - Av. Duque Loulé,Av. Duque Loulé,Desterro
723,Conde Redondo,D,27,06606,R. Luciano Cordeiro,R. Luciano Cordeiro,Desterro
723,Conde Redondo,D,28,06604,R. Bernardim Ribeiro,R. Luciano Cordeiro,Desterro
723,Campo Mártires Pátria,D,29,09206,Hosp. Sto. António Capuchos,Al. Sto António Capuchos,Desterro
723,Campo Mártires Pátria,D,30,09214,Campo Mártires Pátria,Lg. Mastro,Desterro
723,Campo Mártires Pátria,D,31,09209,Desterro,R. Saco,Desterro
723,Algés,D,1,04206,Algés,Interface Algés (P. D. Manuel I),Desterro
723,Algés,D,2,04209,R. Damião Góis,R. Pedrouços,Desterro
723,Pedrouços,D,3,13212,Inst. Altos Estudos Militares,R. Duarte Pacheco Pereira,Desterro
723,Alto do Duque,D,4,09716,R. S. Francisco Xavier,R. Duarte Pacheco Pereira,Desterro
723,Alto do Duque,D,5,09712,Av. D. Vasco Gama,Av. Restelo,Desterro
723,Alto do Duque,D,6,09706,R. D. Constantino Bragança,Av. Descobertas,Desterro
723,Av. Descobertas,D,7,12404,Restelo - Av. Descobertas,Av. Descobertas,Desterro
723,Av. Descobertas,D,8,12402,R. Gregório Lopes,Av. Descobertas,Desterro
723,Caselas,D,9,10402,Fonte Caselas,R. Sam Levy,Desterro
723,Caselas,D,10,10404,Caselas,Lg. Igreja,Desterro
723,Caselas,D,11,10406,Estr. Queluz,Av. Descobertas,Desterro
723,Ajuda,D,12,12905,Caramão (Ajuda),Estrada Queluz,Desterro
723,Ajuda,D,13,12416,Estr. Pedro Teixeira,Estrada Queluz,Desterro
723,Ajuda,D,14,12910,B.º Ajuda (Escola),Estrada Queluz,Desterro
723,Ajuda,D,15,12923,B.º 2 Maio,R. Prof. Cid. Santos,Desterro
723,Ajuda,D,16,12928,Pólo Universitário Ajuda (ISCSP),Av. Universidade Técnica,Desterro
723,Ajuda,D,17,10315,Pólo Universitário Ajuda,Av. Universidade Técnica,Desterro
723,Montes Claros,D,18,21304,Montes Claros,Estrada Penedo,Desterro
723,Montes Claros,D,19,21302,Alto Moinhos,Estrada Penedo,Desterro
723,Montes Claros,D,20,08714,Cruz Oliveiras,Cruz Oliveiras,Desterro
723,Montes Claros,D,21,21308,Estr. Alvito / Al. Keil Amaral,Estrada Montes Claros,Desterro
723,Montes Claros,D,22,21309,Pq. Infantil Alvito,Estrada Alvito,Desterro
723,Montes Claros,D,23,21310,Estr. Pimenteira (Casa dos Animais),Estrada Pimenteira,Desterro
723,Duarte Pacheco,D,24,08608,Viaduto Duarte Pacheco,Av. Eng. Duarte Pacheco,Desterro
723,Amoreiras,D,25,08502,Amoreiras,Av. Eng. Duarte Pacheco,Desterro
723,Amoreiras,D,26,01224,R. Joaquim António Aguiar,R. Joaquim António Aguiar,Desterro
723,Marquês Pombal,D,27,01212,Marquês Pombal,Pç. Marquês Pombal,Desterro
724,Calvário,A,1,12118,Alcântara - Cç. Tapada,R. Prof. Vieira Natividade,Pontinha
724,Calvário,A,2,12117,Alcântara - Cç. Tapada,R. Prof. Vieira Natividade,Pontinha
724,Alvito,A,3,11801,Estádio Tapadinha,Estrada Alvito,Pontinha
724,Alvito,A,4,11803,B.º Alvito,Estrada Alvito,Pontinha
724,Alvito,A,5,11805,Clube Ténis,Estrada Alvito,Pontinha
724,Montes Claros,A,6,21305,Pq. Infantil Alvito,Estrada Alvito,Pontinha
724,Montes Claros,A,7,21307,Estr. Alvito / Al. Keil Amaral,Estrada Montes Claros,Pontinha
724,Monsanto,A,8,08713,Cruz Oliveiras,Cruz Oliveiras,Pontinha
724,Monsanto,A,9,08712,Estr. Oliveiras Baixo (Bombeiros),Estrada Oliveiras de Baixo,Pontinha
724,Parque  de Campismo,A,10,08840,Lisboa Clube Ténis,Estrada Outeiro,Pontinha
724,Pina Manique,A,11,08848,Estr. Outeiro,Estrada Outeiro,Pontinha
724,Pina Manique,A,12,08846,B.º Boavista - Estr. Outeiro,Estrada Outeiro,Pontinha
724,Pina Manique,A,13,08827,Estádio Pina Manique,R. António Pinho,Pontinha
724,Pina Manique,A,14,08829,B.º Boavista,R. Rainha D. Catarina,Pontinha
724,Estação Benfica,A,15,02809,B.º Calhariz Benfica,Estrada Calhariz de Benfica,Pontinha
724,Calhariz Benfica,A,16,10831,R. Carolina Michaelis Vasconcelos,R. Manuel Correia Gomes,Pontinha
724,Estação Benfica,A,17,02801,Estação Benfica - Av. Gomes Pereira,Av. Gomes Pereira,Pontinha
724,Estação Benfica,A,18,02803,R. Gen. Morais Sarmento,Av. Gomes Pereira,Pontinha
724,Igreja Benfica,A,19,10907,Estr. Benfica / Av. Gomes Pereira,Av. Gomes Pereira,Pontinha
724,Igreja Benfica,A,20,10914,Av. Uruguai,Av. Uruguai,Pontinha
724,Igreja Benfica,A,21,10912,Qta. Granja - Av. Uruguai,Av. Uruguai,Pontinha
724,Cemitério Benfica,A,22,10910,Estr. Arneiros,Estrada Arneiros,Pontinha
724,Cemitério Benfica,A,23,13706,Charquinho,Estrada Arneiros,Pontinha
724,Cemitério Benfica,A,24,13704,Cemitério Benfica,R. João Ortigão Ramos,Pontinha
724,Cemitério Benfica,A,25,13702,R. João Ortigão Ramos,R. João Ortigão Ramos,Pontinha
724,Cemitério Benfica,A,26,13711,Caliça,Acesso à CRIL,Pontinha
724,Pontinha,A,27,13912,Pontinha (Metro),Interface Pontinha,Pontinha
724,Pontinha,A,28,13908,Pontinha,R. St. André,Pontinha
724,Pontinha,D,1,13908,Pontinha,R. St. André,Alcântara
724,Pontinha,D,2,13911,Pontinha (Metro),Interface Pontinha,Alcântara
724,Cemitério Benfica,D,3,13710,Caliça,Acesso à CRIL,Alcântara
724,Cemitério Benfica,D,4,13712,R. João Ortigão Ramos,R. João Ortigão Ramos,Alcântara
724,Cemitério Benfica,D,5,13703,Cemitério Benfica,R. João Ortigão Ramos,Alcântara
724,Cemitério Benfica,D,6,13705,Charquinho,Estrada Arneiros,Alcântara
724,Cemitério Benfica,D,7,10909,Estr. Arneiros,Estrada Arneiros,Alcântara
724,Igreja Benfica,D,8,10911,Qta. Granja - Av. Uruguai,Av. Uruguai,Alcântara
724,Igreja Benfica,D,9,10913,Av. Uruguai,Av. Uruguai,Alcântara
724,Igreja Benfica,D,10,10908,Estr. Benfica / Av. Gomes Pereira,Av. Gomes Pereira,Alcântara
724,Estação Benfica,D,11,02804,R. Gen. Morais Sarmento,Av. Gomes Pereira,Alcântara
724,Estação Benfica,D,12,02805,Estação Benfica,R. Venezuela,Alcântara
724,Estação Benfica,D,13,02810,B.º Calhariz Benfica,Estrada Calhariz de Benfica,Alcântara
724,Pina Manique,D,14,08828,B.º Boavista,R. Rainha D. Catarina,Alcântara
724,Pina Manique,D,15,08826,Estádio Pina Manique,R. António Pinho,Alcântara
724,Pina Manique,D,16,08847,B.º Boavista - Estr. Outeiro,Estrada Outeiro,Alcântara
724,Pina Manique,D,17,08849,Estr. Outeiro,Estrada Outeiro,Alcântara
724,Parque  de Campismo,D,18,08839,Lisboa Clube Ténis,Estrada Outeiro,Alcântara
724,Monsanto,D,19,08711,Estr. Oliveiras Baixo (Bombeiros),Estrada Oliveiras de Baixo,Alcântara
724,Monsanto,D,20,08702,Cruz Oliveiras,Cruz Oliveiras,Alcântara
724,Montes Claros,D,21,21308,Estr. Alvito / Al. Keil Amaral,Estrada Montes Claros,Alcântara
724,Montes Claros,D,22,21306,Pq. Infantil Alvito,Estrada Alvito,Alcântara
724,Alvito,D,23,11806,Clube Ténis,Estrada Alvito,Alcântara
724,Alvito,D,24,11804,B.º Alvito,Estrada Alvito,Alcântara
724,Alvito,D,25,11802,Estádio Tapadinha,Estrada Alvito,Alcântara
724,Calvário,D,26,12118,Alcântara - Cç. Tapada,R. Prof. Vieira Natividade,Alcântara
724,Calvário,A,1,12101,Calvário,Lg. Calvário,Pontinha
724,Calvário,A,2,12117,Alcântara - Cç. Tapada,R. Prof. Vieira Natividade,Pontinha
724,Alvito,A,3,11801,Estádio Tapadinha,Estrada Alvito,Pontinha
724,Alvito,A,4,11803,B.º Alvito,Estrada Alvito,Pontinha
724,Alvito,A,5,11805,Clube Ténis,Estrada Alvito,Pontinha
724,Montes Claros,A,6,21305,Pq. Infantil Alvito,Estrada Alvito,Pontinha
724,Montes Claros,A,7,21307,Estr. Alvito / Al. Keil Amaral,Estrada Montes Claros,Pontinha
724,Monsanto,A,8,08713,Cruz Oliveiras,Cruz Oliveiras,Pontinha
724,Monsanto,A,9,08703,Av. Tenente Martins,Av. Tenente Martins,Pontinha
724,Monsanto,A,10,08705,Monsanto,Av. Tenente Martins,Pontinha
724,Monsanto,A,11,08715,Tribunal Monsanto,Estrada Forte de Monsanto,Pontinha
724,Monsanto,A,12,08717,B.º Monsanto,Estrada Forte de Monsanto,Pontinha
724,Monsanto,A,13,08707,Luneta Quartéis,Estrada Forte de Monsanto,Pontinha
724,Pina Manique,A,14,08827,Estádio Pina Manique,R. António Pinho,Pontinha
724,Pina Manique,A,15,08829,B.º Boavista,R. Rainha D. Catarina,Pontinha
724,Estação Benfica,A,16,02809,B.º Calhariz Benfica,Estrada Calhariz de Benfica,Pontinha
